volgnr,lat,lon,label
2241,52.364525,4.942279,720
2242,52.379106,4.796752,2258
2243,52.377556,4.850817,1440
2244,52.422419,4.88932,2258
2245,52.38389,4.856395,1680
2246,52.35049,4.774046,2258
2247,52.340946,4.904466,2160
2248,52.344745,4.807525,2258
2249,52.320018,4.961805,2258
2251,52.361807,4.934129,14400
2252,52.361726,4.929505,1440
2253,52.30555,5.015973,2258
2254,52.346077,4.893345,2258
2255,52.304981,5.01501,2258
2256,52.362122,4.9762,2258
2257,52.387248,4.955256,2258
2258,52.351959,4.771207,2258
2259,52.349537,4.8078,2258
2260,52.368429,4.83228,2258
2261,52.353512,4.779582,2258
2262,52.382051,4.869342,1440
2263,52.289251,4.971392,2258
2264,52.347498,4.7794,2258
2265,52.373829,4.942817,2258
2267,52.355428,4.998016,2258
2268,52.320158,4.963168,2258
2269,52.383359,4.856255,1440
2270,52.363603,4.855786,720
2271,52.32368,4.88689,2258
2272,52.413946,4.881375,2258
2273,52.382361,4.870308,1200
2274,52.348582,4.81474,2258
2275,52.34857,4.934572,2258
2276,52.323471,4.964838,2258
2278,52.323407,4.859288,2258
2279,52.381737,4.875573,2880
2281,52.379684,4.810168,2258
2282,52.381451,4.869893,2640
2283,52.32707,4.981336,2258
2284,52.407739,4.901652,2258
2286,52.323702,4.879365,2258
2287,52.299317,4.971122,2258
2288,52.343674,4.80729,2258
2290,52.38179,4.875529,2258
2291,52.420886,4.903346,0
2292,52.381559,4.872021,720
2293,52.402147,4.919008,2258
2294,52.409479,4.925515,2258
2296,52.347469,4.924031,2258
2297,52.355754,4.935365,720
2298,52.373489,4.861894,960
2299,52.316638,4.961486,720
2301,52.338953,4.898383,2258
2302,52.41751,4.904265,2258
2303,52.298027,4.996158,2258
2304,52.41589,4.892774,2258
2305,52.356602,4.908685,2880
2306,52.347828,4.923983,2258
2307,52.402077,4.919494,2258
2308,52.372379,4.81621,2258
2309,52.369224,4.866966,1440
2312,52.394123,4.930905,2258
2313,52.363282,4.981563,2258
2314,52.350325,4.782091,9120
2315,52.416805,4.905404,2258
2316,52.348449,4.908391,1200
2317,52.345802,4.883398,2258
2318,52.416109,4.90012,2258
2319,52.324493,4.887952,1920
2320,52.36152,4.963639,2258
2321,52.37735,4.850937,1920
2322,52.342714,4.824295,2258
2323,52.349573,4.807961,2258
2324,52.39065,4.949156,2258
2325,52.349541,4.778227,2258
2327,52.421038,4.894392,28800
2328,52.347182,4.809563,2258
2330,52.339971,4.898856,2258
2331,52.403916,4.898638,2258
2334,52.398849,4.914474,2258
2336,52.361903,4.935684,13440
2337,52.343259,4.808689,2258
2340,52.320731,4.945357,2880
2341,52.372173,4.949559,2258
2342,52.327238,4.980542,2258
2343,52.348936,4.85012,2400
2346,52.373556,4.9442,24480
2348,52.31817,4.99117,2258
2349,52.326423,4.981415,2258
2350,52.360427,4.979945,2258
2352,52.375307,4.793851,2258
2354,52.342419,4.950453,2258
2355,52.352211,4.87948,4560
2356,52.372749,4.9376,2258
2358,52.343243,4.807296,2258
2359,52.348929,4.790431,0
2360,52.346209,4.93059,2258
2361,52.383329,4.912685,1200
2363,52.368033,4.853795,2400
2364,52.330904,4.867503,2258
2365,52.353343,4.937107,1200
2366,52.34425,4.796423,2258
2367,52.381548,4.87562,2258
2368,52.324053,4.88363,2258
2369,52.361835,4.929886,3840
2370,52.343656,4.82399,2258
2372,52.326724,4.980107,2258
2373,52.353503,4.860369,2258
2374,52.347067,4.924667,2258
2376,52.300967,4.993625,2258
2377,52.39104,4.926397,2258
2378,52.328705,4.858125,2258
2379,52.338685,4.898724,2258
2380,52.348826,4.81889,2258
2381,52.339711,4.899035,2258
2382,52.353445,4.777146,2880
2383,52.346237,4.78244,2258
2384,52.352789,4.771783,2258
2385,52.342557,4.925198,2258
2386,52.304671,4.968022,2258
2387,52.3613,4.824354,2258
2388,52.344275,4.801485,2258
2389,52.305851,5.014475,2258
2390,52.365769,4.851914,960
2391,52.357487,4.987605,2258
2394,52.37459,4.946818,2258
2395,52.354595,4.820358,2258
2396,52.354467,4.780024,2258
2397,52.305745,5.006529,2258
2398,52.383142,4.870035,4320
2399,52.349589,4.851375,2258
2400,52.386643,4.909845,1440
2401,52.34755,4.906141,960
2402,52.290445,4.991812,2258
2403,52.349498,4.82032,2258
2407,52.385167,4.879,960
2408,52.40653,4.966281,2258
2409,52.341179,4.802553,2258
2410,52.351828,4.778988,2258
2412,52.349013,4.939968,2258
2413,52.353983,4.942296,1440
2414,52.422875,4.899693,2258
2415,52.38283,4.856437,1680
2418,52.299494,4.970285,2880
2419,52.30541,5.014112,2258
2421,52.319914,4.980653,0
2422,52.343162,4.790993,2258
2423,52.349459,4.900381,4560
2425,52.388576,4.888274,5760
2426,52.351279,4.847421,1440
2427,52.383564,4.836174,2258
2428,52.362209,4.935798,6240
2429,52.348297,4.784511,2258
2430,52.328565,4.979562,2258
2431,52.353367,4.779422,2258
2432,52.344879,4.826073,8400
2433,52.347057,4.808053,2258
2434,52.353457,4.994584,2258
2435,52.410628,4.89392,2258
2436,52.349518,4.807713,2258
2437,52.409507,4.890229,2258
2438,52.343207,4.807296,1440
2440,52.360327,4.852933,2258
2441,52.304122,4.970139,2258
2442,52.298018,4.990734,2258
2443,52.358669,4.94338,2160
2444,52.355851,4.932472,1920
2446,52.343174,4.893157,960
2447,52.321843,4.961891,2258
2448,52.367731,4.83107,2258
2449,52.354044,4.927691,12960
2450,52.383181,4.836884,2258
2451,52.374449,4.822351,2258
2453,52.346086,4.893242,2258
2454,52.327274,4.980498,2258
2455,52.420652,4.896631,2258
2456,52.298031,4.994692,2258
2457,52.351384,4.860908,1920
2458,52.356627,4.999238,2258
2459,52.353256,4.942758,720
2460,52.347001,4.815025,2258
2461,52.331922,4.859994,2258
2462,52.383885,4.831632,2258
2463,52.350408,4.884476,3360
2464,52.325461,4.98383,2258
2465,52.40388,4.898594,2258
2466,52.353548,4.936782,2400
2467,52.349661,4.935618,2258
2470,52.352001,4.994509,2258
2471,52.364509,4.830127,1440
2473,52.341894,4.869282,2258
2474,52.348138,4.792203,2258
2475,52.353661,4.87393,2258
2476,52.417171,4.891701,25440
2477,52.377242,4.850997,1440
2478,52.347698,4.874908,3360
2479,52.377881,4.794507,2258
2480,52.343446,4.948814,2258
2482,52.362003,4.82662,2258
2483,52.352549,4.784703,2258
2485,52.383468,4.829008,2258
2486,52.324583,4.879443,2258
2488,52.299512,4.994165,2258
2489,52.351313,4.769705,0
2490,52.323691,4.891569,2258
2493,52.339198,4.898938,2258
2494,52.326579,4.9798,2258
2495,52.367721,4.830733,2258
2496,52.352194,4.863027,960
2497,52.346405,4.930235,2258
2498,52.399795,4.948052,2258
2499,52.420268,4.895136,4800
2500,52.306923,4.961828,2258
2501,52.355565,4.990602,2258
2502,52.353121,4.855251,2880
2503,52.343482,4.948755,2258
2504,52.316344,4.985584,2258
2505,52.374929,4.846311,720
2506,52.348549,4.880505,2258
2508,52.322083,4.966127,2258
2510,52.374043,4.822063,2258
2512,52.374605,4.868298,720
2513,52.300864,4.992394,2258
2514,52.383117,4.806437,2258
2515,52.352517,4.87544,3600
2516,52.289096,4.970631,2258
2517,52.420962,4.897686,2258
2518,52.405624,4.93036,2258
2519,52.353386,4.866462,480
2520,52.352748,4.936584,2400
2522,52.301097,4.995046,0
2525,52.325143,4.982879,2258
2526,52.345043,4.867924,2880
2527,52.361162,4.976591,2258
2528,52.382748,4.788244,2258
2529,52.349316,4.774678,2258
2531,52.352928,4.939004,0
2532,52.321655,4.962083,2258
2533,52.370173,4.779148,2258
2534,52.339379,4.894931,2258
2535,52.349901,4.90748,2880
2536,52.350272,4.935626,2258
2537,52.360574,4.824759,2258
2538,52.351428,4.846685,720
2539,52.407363,4.929049,2258
2540,52.316581,4.991683,2258
2541,52.362971,4.824024,2258
2543,52.346745,4.819621,2258
2544,52.343814,4.80651,2258
2545,52.374678,4.821409,2258
2546,52.30091,4.990063,2258
2547,52.351522,4.809463,2258
2549,52.383548,4.836556,2258
2551,52.354502,4.989936,2258
2552,52.35661,4.908582,1680
2553,52.407972,4.901356,720
2554,52.410439,4.88941,2258
2555,52.32051,4.989492,2258
2556,52.381023,4.868546,1440
2557,52.316707,4.989057,2258
2559,52.352057,4.934463,960
2561,52.383688,4.829842,2258
2562,52.28951,4.973324,2258
2564,52.298544,4.997472,2258
2565,52.351061,4.807135,2258
2566,52.405842,4.914811,2258
2567,52.344715,4.790547,2258
2569,52.35021,4.935729,2258
2570,52.292262,4.992177,3840
2572,52.324685,4.861547,2258
2574,52.344043,4.792772,2258
2577,52.352061,4.999102,2258
2578,52.3234,4.942895,720
2579,52.29387,4.965998,2258
2580,52.350726,4.99744,2258
2581,52.390551,4.95399,2258
2582,52.320622,4.962401,2258
2583,52.347834,4.923338,2258
2584,52.297274,4.980625,2258
2585,52.363285,4.985057,2258
2587,52.360541,4.825229,2258
2588,52.358051,4.918108,3840
2589,52.328746,4.979942,2258
2590,52.349256,4.820309,2258
2592,52.420665,4.904186,2258
2593,52.351473,4.881264,8160
2595,52.300405,4.992472,2258
2596,52.343996,4.808665,2258
2597,52.317631,4.952779,2258
2598,52.342758,4.805482,2400
2600,52.301688,4.968138,2258
2602,52.422807,4.892005,2258
2604,52.394832,4.947279,720
2605,52.349407,4.790689,2258
2606,52.350306,4.877462,1440
2608,52.352452,4.881018,8640
2609,52.300543,4.990521,2258
2610,52.411413,4.888091,2258
2611,52.29803,4.994369,2258
2612,52.343935,4.807272,2258
2613,52.293973,4.99335,1680
2614,52.346174,4.785787,2258
2615,52.391433,4.928024,2258
2616,52.380309,4.761503,2258
2617,52.351577,4.770376,2258
2618,52.361793,4.935201,10560
2619,52.303307,5.019833,2258
2620,52.353788,4.991205,2258
2621,52.354195,4.878929,3600
2622,52.383239,4.796536,2258
2623,52.324881,4.863231,2258
2626,52.417059,4.897317,2258
2627,52.35617,4.991389,1440
2629,52.303723,4.969175,2258
2630,52.370723,4.94138,2258
2631,52.382303,4.825909,2258
2633,52.323347,4.87205,2258
2635,52.361826,4.976526,2258
2636,52.303793,4.966036,2258
2637,52.301106,4.995134,0
2638,52.353176,4.787703,3120
2639,52.347019,4.78061,2258
2640,52.326656,4.983745,2258
2641,52.352086,4.823971,2258
2645,52.327099,4.979194,2258
2646,52.355439,4.935251,1920
2648,52.422827,4.892373,2258
2649,52.372185,4.857534,15840
2650,52.394068,4.930861,2258
2651,52.346791,4.930187,2258
2652,52.348612,4.782789,2258
2653,52.316778,4.991549,2258
2655,52.372397,4.810513,720
2657,52.402029,4.90749,2258
2658,52.357668,4.783914,2258
2659,52.353798,4.941109,2258
2660,52.327179,4.98157,2258
2661,52.353467,4.810156,2258
2662,52.34862,4.876101,1
2664,52.299058,4.968984,2258
2665,52.300946,4.998258,2258
2666,52.365802,4.949842,20160
2667,52.360628,4.824758,2258
2669,52.361289,4.821975,2258
2670,52.390102,4.954083,2258
2671,52.342381,4.805619,2258
2672,52.318047,4.989499,2258
2673,52.348184,4.792261,2258
2674,52.29948,4.99248,2258
2675,52.36486,4.832046,1920
2677,52.372407,4.855123,720
2678,52.351649,4.787988,2258
2679,52.349078,4.780787,2258
2680,52.379237,4.792433,2258
2681,52.318075,4.989631,2258
2684,52.383539,4.832561,2258
2685,52.372788,4.940816,1440
2686,52.347785,4.924571,2258
2688,52.350477,4.773151,2258
2689,52.351925,4.780455,1920
2690,52.422623,4.888715,2258
2691,52.346499,4.782686,2258
2692,52.344007,4.825996,2258
2693,52.364846,4.831048,4560
2694,52.343473,4.823405,2258
2695,52.419963,4.901739,2258
2696,52.40216,4.919934,1200
2698,52.321819,4.988659,2258
2699,52.300945,4.997994,2258
2700,52.383003,4.869214,5760
2701,52.346366,4.783055,2258
2702,52.327149,4.978064,2258
2704,52.361609,4.981182,2258
2705,52.401959,4.907946,2258
2707,52.300177,4.991316,2258
2708,52.328276,4.981853,2258
2709,52.307827,4.963095,2258
2710,52.353771,4.811664,2258
2711,52.359281,4.991919,2258
2712,52.346744,4.819357,2258
2713,52.365498,4.832023,2640
2716,52.34271,4.803003,2258
2717,52.307116,5.010858,2258
2718,52.364285,4.828236,1920
2719,52.325238,4.984477,2258
2720,52.37464,4.819074,1200
2722,52.377334,4.851451,1200
2723,52.409792,4.902571,2258
2724,52.350573,4.913608,6240
2725,52.374682,4.865493,1680
2726,52.407063,4.930478,2258
2727,52.3681,4.832989,2258
2728,52.308642,4.962442,2258
2729,52.346008,4.783177,2258
2730,52.327487,4.98233,2258
2731,52.346563,4.793589,2258
2732,52.416452,4.885418,2258
2733,52.342701,4.909333,720
2734,52.33051,4.857796,2258
2735,52.40805,4.911701,3360
2736,52.331103,4.863715,2258
2738,52.331155,4.865343,2258
2739,52.389785,4.906829,2258
2740,52.344099,4.787884,2258
2741,52.422802,4.890653,2258
2742,52.374025,4.849098,1200
2743,52.341406,4.909347,720
2745,52.343775,4.873838,2258
2746,52.380061,4.810031,2258
2747,52.347955,4.899737,2880
2749,52.303335,4.968782,2258
2750,52.307243,5.013994,2258
2751,52.361705,4.826272,2258
2752,52.295654,4.993349,2258
2753,52.352325,4.922674,720
2754,52.327981,4.982208,2258
2755,52.29696,4.980863,2258
2757,52.352786,4.854844,2258
2758,52.360672,4.980544,2258
2759,52.373811,4.942685,2258
2760,52.310828,4.975589,2258
2761,52.355135,4.88432,1680
2762,52.356174,4.998171,2258
2763,52.349487,4.814185,2258
2764,52.351222,4.905117,1440
2765,52.298819,4.999288,2258
2766,52.383268,4.832315,2258
2767,52.359392,4.825581,2258
2768,52.324553,4.864232,2258
2769,52.324471,4.965401,2258
2770,52.342623,4.907969,2160
2771,52.410671,4.960642,4800
2772,52.32321,4.87365,2258
2774,52.34345,4.824183,2258
2776,52.316259,4.961284,2258
2777,52.377296,4.850967,480
2779,52.378559,4.791781,0
2780,52.383334,4.916328,1440
2781,52.351827,4.998825,2258
2782,52.347491,4.909223,1920
2783,52.353668,4.937426,720
2784,52.360509,4.98015,2258
2785,52.356067,4.998362,2258
2786,52.424042,4.894873,2258
2787,52.325069,4.865048,2258
2790,52.347352,4.789543,2258
2791,52.325068,4.86075,2258
2795,52.360688,4.824053,2258
2796,52.388889,4.956504,2258
2797,52.410122,4.888914,2258
2799,52.346537,4.793663,2258
2801,52.417685,4.881509,6720
2802,52.402885,4.905688,1440
2803,52.380449,4.875001,15120
2804,52.300402,4.991387,2258
2806,52.300812,4.990518,2258
2807,52.418343,4.883971,2258
2808,52.347611,4.937634,2258
2810,52.368964,4.862829,5760
2812,52.323429,4.983599,2258
2813,52.342853,4.909273,720
2814,52.361233,4.943956,720
2816,52.343478,4.826223,2258
2817,52.374158,4.862723,1440
2818,52.346484,4.793796,2258
2820,52.30096,4.994343,2258
2821,52.321162,4.982915,14160
2822,52.351568,4.804193,2258
2823,52.405667,4.909287,2258
2825,52.29747,4.996163,2258
2826,52.351668,4.806217,2258
2827,52.350237,4.778981,2258
2828,52.331118,4.86103,2258
2829,52.317722,4.953072,2258
2830,52.342575,4.823402,2258
2831,52.347786,4.815646,2258
2832,52.346741,4.818888,2258
2835,52.351925,4.881905,5040
2836,52.369901,4.867575,1920
2838,52.364054,4.941197,9600
2840,52.342753,4.808226,2258
2841,52.368354,4.831679,2258
2842,52.348597,4.934616,2258
2843,52.296635,4.980543,2258
2844,52.321143,4.944898,4800
2845,52.360338,4.993319,2258
2846,52.352733,4.846948,480
2847,52.381665,4.875648,2258
2848,52.401791,4.919791,2258
2849,52.303145,4.9683,2258
2850,52.345733,4.886275,2258
2851,52.315919,4.969075,2258
2852,52.372461,4.855108,720
2853,52.389231,4.956647,2258
2855,52.346482,4.782789,2258
2857,52.353096,4.779132,2880
2858,52.308261,4.961405,2258
2859,52.360302,4.993378,2258
2862,52.396153,4.93773,77280
2863,52.338945,4.89853,2258
2864,52.291994,4.979486,2258
2865,52.355152,4.940185,480
2866,52.349561,4.869413,1440
2867,52.361,4.976769,2258
2868,52.319897,4.963112,2880
2871,52.343394,4.790682,2258
2872,52.353885,4.873604,2258
2873,52.326773,4.98106,2258
2875,52.3467,4.881142,2258
2876,52.344221,4.814459,2258
2878,52.402604,4.920973,4080
2879,52.349555,4.807874,2258
2882,52.362402,4.858693,1200
2883,52.345053,4.806113,2258
2884,52.316797,4.960707,2258
2885,52.34667,4.789845,2258
2886,52.35418,4.851099,2258
2888,52.344773,4.809506,2258
2889,52.342001,4.90959,1680
2891,52.355819,4.991304,2258
2893,52.356673,4.935972,1680
2894,52.350879,4.885322,3840
2896,52.419977,4.900857,2258
2897,52.345032,4.805511,2258
2898,52.372424,4.951818,2258
2899,52.347242,5.009578,720
2901,52.38709,4.948692,2258
2902,52.354331,4.812376,2258
2903,52.35486,4.883046,1440
2904,52.290383,4.973624,2258
2905,52.353474,4.878394,1440
2906,52.317589,4.966038,2160
2907,52.354768,4.994,2258
2908,52.347516,4.80269,3120
2909,52.303487,4.968502,2258
2911,52.366307,4.785999,2258
2912,52.363858,4.941698,38400
2913,52.352074,4.770912,2258
2914,52.388489,4.886659,8640
2915,52.352575,4.817155,2258
2916,52.362662,4.823367,2258
2917,52.374307,4.83416,3360
2918,52.39382,4.931613,2258
2919,52.353691,4.93656,720
2920,52.350059,4.884891,4080
2921,52.345619,4.886819,2258
2922,52.295665,4.970335,2258
2924,52.391041,4.926485,2258
2925,52.362948,4.872486,960
2926,52.347564,4.785181,2258
2927,52.358032,4.918035,2258
2928,52.350326,4.935537,2258
2930,52.347462,4.924677,2258
2931,52.326443,4.864841,2258
2932,52.299752,4.990513,2258
2933,52.319183,4.990428,2258
2934,52.346219,4.886358,2258
2935,52.424087,4.890712,2258
2937,52.323557,4.874849,2258
2938,52.353519,4.936151,1440
2939,52.420204,4.894886,720
2940,52.419527,4.90289,2258
2941,52.368289,4.833031,2258
2942,52.3734,4.943394,2258
2943,52.297758,4.996395,2258
2944,52.303235,4.968578,2258
2945,52.350735,4.774336,2258
2946,52.389153,4.957382,2258
2948,52.304976,4.967682,2258
2949,52.382518,4.837245,2258
2950,52.39076,4.954517,2258
2952,52.382665,4.804137,2258
2954,52.388931,4.955872,2258
2955,52.327417,4.977739,2258
2956,52.369404,4.83312,2258
2958,52.346346,4.950224,2258
2960,52.347033,4.819706,2258
2961,52.345045,4.793742,2258
2962,52.352939,4.995557,2258
2963,52.34845,4.813538,2258
2964,52.342805,4.809576,2258
2965,52.349025,4.78092,2258
2966,52.389642,4.90683,2258
2968,52.319882,4.989952,2258
2969,52.372746,4.862417,3840
2970,52.299245,4.992247,2258
2971,52.353547,4.994407,2258
2973,52.352381,4.823512,2258
2975,52.397212,4.930432,2258
2976,52.408714,4.932077,2258
2978,52.35368,4.874032,2258
2979,52.312801,4.977199,2258
2981,52.303736,4.967914,2258
2982,52.327996,4.978658,2258
2983,52.348874,4.78305,0
2984,52.356837,4.994627,2258
2985,52.348872,4.815177,2258
2986,52.322621,4.943622,3840
2989,52.329494,4.857749,2258
2990,52.325767,4.984091,2258
2991,52.347839,4.784502,720
2992,52.297857,4.980532,2258
2993,52.351685,4.904056,720
2994,52.351714,4.806422,2258
2995,52.359265,4.913882,1440
2996,52.364019,4.941447,9600
2997,52.383252,4.856256,1920
2998,52.356744,4.993821,2258
2999,52.348048,4.792116,2258
3000,52.351073,4.773773,2258
3002,52.317315,4.99106,2258
3003,52.346955,4.809258,2258
3004,52.401127,4.948465,2258
3005,52.350247,4.813295,2258
3006,52.362445,4.931935,8880
3007,52.381626,4.868716,1200
3010,52.324885,4.983688,2258
3011,52.400015,4.946772,2258
3012,52.348209,4.78664,2258
3013,52.347908,4.86952,0
3014,52.354052,4.786884,2258
3015,52.361765,4.944552,1440
3016,52.328279,4.980107,2258
3018,52.344169,4.805449,1920
3019,52.351071,4.807208,2258
3020,52.370505,4.859903,5760
3021,52.389457,4.916748,2258
3023,52.410976,4.895459,2258
3024,52.363799,4.985786,2258
3026,52.367069,4.865362,1440
3027,52.402087,4.919656,2258
3028,52.361845,4.930018,2160
3029,52.363373,4.840917,2258
3031,52.374248,4.946587,2258
3033,52.346291,4.875791,2258
3034,52.389797,4.954277,2258
3035,52.298547,4.998645,2258
3036,52.350868,4.884735,3840
3037,52.400048,4.953148,2258
3039,52.350844,4.831237,4800
3040,52.299422,4.994166,2258
3043,52.347114,4.78168,2258
3044,52.320552,4.94552,3360
3045,52.409554,4.901471,2258
3046,52.35757,4.780583,2258
3047,52.419848,4.893479,3360
3048,52.342614,4.871431,2258
3049,52.326443,4.979347,2258
3050,52.373034,4.936878,2258
3051,52.301763,4.96651,2258
3052,52.342695,4.824149,2258
3054,52.360177,4.993629,2258
3055,52.387914,4.95785,2258
3056,52.325536,4.862915,2880
3057,52.382776,4.827034,2258
3059,52.324567,4.985348,2258
3060,52.353742,4.828236,2258
3061,52.347363,4.813552,2258
3062,52.4101,4.903214,2258
3063,52.342804,4.8094,2258
3064,52.32419,4.867625,2258
3065,52.408403,4.928348,2258
3066,52.379555,4.79494,2258
3067,52.353026,4.777724,2258
3068,52.300968,4.994123,2258
3069,52.346617,4.78468,2258
3071,52.349732,4.820303,2258
3072,52.374114,4.794352,2258
3073,52.342918,4.82375,2258
3075,52.356295,4.991153,2400
3076,52.34897,4.815175,2258
3077,52.361313,4.825205,2258
3078,52.325069,4.860985,2258
3079,52.323663,4.874408,2258
3080,52.381565,4.801478,4560
3081,52.344513,4.813442,2258
3082,52.374317,4.948436,2258
3084,52.38089,4.801282,5760
3085,52.350521,4.850703,960
3086,52.296636,4.980705,2258
3087,52.346746,4.819812,2258
3088,52.344484,4.791152,2258
3089,52.372415,4.951671,2258
3090,52.353409,4.861574,2258
3091,52.346388,4.949475,2258
3092,52.352738,4.938683,0
3093,52.381793,4.760072,2258
3094,52.323353,4.964487,2258
3095,52.39884,4.954585,2258
3096,52.347562,4.924837,2258
3097,52.364579,4.942278,960
3098,52.351623,4.804456,2258
3099,52.344016,4.820273,2258
3100,52.383891,4.856557,1680
3101,52.317076,4.946141,2258
3105,52.32278,4.98051,2258
3106,52.384799,4.96399,2258
3107,52.408999,4.93156,2258
3109,52.398879,4.955334,2258
3110,52.368401,4.83206,2258
3111,52.32374,4.865313,2258
3112,52.352075,4.881213,6000
3113,52.383633,4.80361,2258
3114,52.35367,4.935577,2400
3115,52.353056,4.77837,2258
3116,52.41277,4.883916,2258
3117,52.353401,4.811317,2258
3118,52.367717,4.829852,2258
3119,52.4231,4.899808,2258
3120,52.351761,4.881466,7680
3121,52.362997,4.823921,2258
3122,52.352747,4.880736,5280
3123,52.357095,4.851622,960
3124,52.321517,4.987077,2258
3125,52.303816,4.967429,2258
3126,52.405646,4.895224,2258
3127,52.323937,4.96435,2258
3128,52.370676,4.940954,2258
3129,52.416849,4.905286,2258
3130,52.407973,4.928676,2258
3131,52.352623,4.862581,2880
3132,52.352239,4.881696,5280
3133,52.35464,4.784043,2160
3134,52.384803,4.873819,2160
3135,52.348129,4.785056,2258
3136,52.353323,4.811905,2258
3139,52.350553,4.772254,2258
3140,52.357938,4.780387,2258
3141,52.365955,4.851339,1440
3142,52.351948,4.881053,5280
3143,52.350597,4.912903,2258
3144,52.342127,4.79968,2258
3145,52.352113,4.879525,3360
3146,52.381691,4.837299,2258
3147,52.409475,4.893183,2258
3148,52.346675,4.78374,2258
3149,52.361399,4.826275,2258
3151,52.29888,4.969557,2258
3152,52.34631,4.802178,2258
3153,52.379535,4.796321,2258
3156,52.380806,4.800783,1680
3159,52.381223,4.837114,2258
3160,52.407115,4.923085,2258
3161,52.346341,4.801282,2258
3162,52.382538,4.826214,2258
3163,52.321654,4.98759,2258
3164,52.296708,4.991566,2258
3166,52.359397,4.981041,2258
3168,52.36545,4.827531,1440
3170,52.346742,4.819093,2258
3172,52.356869,4.884285,2258
3173,52.410938,4.88842,2258
3176,52.327194,4.859977,2258
3178,52.325206,4.982805,2258
3179,52.304293,5.01635,2258
3180,52.349981,4.814194,2258
3184,52.35976,4.981933,2258
3185,52.409063,4.929296,2258
3187,52.423113,4.887783,2258
3188,52.382227,4.788251,2258
3189,52.347664,4.788996,2258
3190,52.342331,4.895778,720
3191,52.388519,4.887364,2880
3192,52.419909,4.906282,2258
3193,52.352285,4.784002,1440
3195,52.354271,4.93767,720
3197,52.323513,4.963825,3840
3198,52.400946,4.912967,2258
3199,52.346541,4.80172,2258
3200,52.324382,4.86422,2258
3201,52.374076,4.946236,2258
3204,52.381934,4.869388,1440
3206,52.30483,5.015598,2258
3207,52.299012,4.992484,2258
3208,52.355576,4.926545,1920
3209,52.367809,4.861976,0
3210,52.350887,4.997219,2258
3211,52.355327,4.924962,2880
3212,52.35243,4.993683,2258
3214,52.386231,4.919176,1920
3215,52.343733,4.874705,2258
3216,52.326318,4.861058,2258
3217,52.386841,4.949517,2258
3218,52.303462,4.969118,2258
3219,52.378399,4.929715,2258
3220,52.300638,4.992235,2160
3221,52.42279,4.892079,2258
3223,52.353059,4.99651,2258
3225,52.387242,4.922735,2258
3226,52.368275,4.830168,2258
3227,52.374328,4.948774,2258
3228,52.297589,4.98093,2258
3229,52.389568,4.906449,2258
3230,52.352705,4.806952,2258
3231,52.383221,4.835679,2258
3232,52.299067,4.99804,2258
3234,52.410721,4.888143,2258
3235,52.353651,4.778596,2258
3236,52.403262,4.910048,2258
3237,52.414378,4.881561,2258
3238,52.342571,4.791353,2258
3240,52.348557,4.880402,2258
3241,52.343881,4.824119,2258
3243,52.358143,4.992913,2258
3244,52.339187,4.89841,2258
3245,52.387427,4.954917,2258
3246,52.36404,4.875513,1440
3247,52.389553,4.94404,2258
3248,52.356349,4.904034,1440
3249,52.356067,4.934965,6720
3250,52.362553,4.87669,960
3251,52.359425,4.924817,2258
3252,52.356056,4.872801,720
3254,52.376535,4.876147,1440
3255,52.358936,4.921636,2258
3256,52.352196,4.90816,1200
3258,52.343235,4.923958,1440
3259,52.357288,4.872875,2258
3260,52.315582,4.986046,2258
3261,52.357052,4.876489,720
3262,52.355564,4.898847,1440
3264,52.355797,4.934909,3600
3265,52.360865,4.883477,4320
3266,52.342665,4.925373,2258
3268,52.357961,4.922674,3360
3269,52.322952,4.991435,2258
3270,52.386447,4.954706,2258
3271,52.355345,4.874732,2258
3272,52.342213,4.924585,2258
3273,52.352241,4.90813,1440
3274,52.355285,4.930262,2880
3275,52.418266,4.90677,2258
3278,52.356763,4.908522,1920
3279,52.353196,4.924617,2258
3280,52.354057,4.926561,2258
3281,52.356682,4.938247,2258
3282,52.353463,4.928563,2160
3283,52.377652,4.87659,1440
3285,52.412734,4.907712,2258
3286,52.35797,4.922762,1920
3287,52.353072,4.911423,2258
3288,52.361152,4.925151,1680
3290,52.341968,4.923986,2258
3291,52.37186,4.861444,3600
3292,52.356709,4.908566,960
3293,52.353047,4.927863,1440
3294,52.342197,4.925187,2258
3295,52.352391,4.923452,1440
3296,52.353278,4.911216,2400
3297,52.35581,4.899681,5760
3298,52.354636,4.909381,3360
3299,52.357247,4.895144,1920
3300,52.416945,4.89576,2258
3301,52.359184,4.925142,2880
3302,52.356148,4.935111,8160
3303,52.357239,4.895217,2258
3304,52.415803,4.893348,2258
3305,52.408565,4.901394,2258
3306,52.359179,4.92388,2258
3307,52.40869,4.901186,2258
3308,52.37261,4.950876,4320
3309,52.32666,4.979711,2258
3310,52.356311,4.935344,960
3311,52.353761,4.820809,2258
3312,52.35314,4.867742,4560
3313,52.369533,4.867741,1440
3314,52.351639,4.999164,2258
3315,52.424206,4.893431,2258
3316,52.352475,4.880108,4800
3319,52.356838,4.876873,2258
3320,52.359707,4.852956,2640
3321,52.370242,4.863239,2258
3322,52.406337,4.96499,1440
3324,52.411872,4.907927,2258
3325,52.365062,4.874943,3120
3326,52.352309,4.92313,2258
3327,52.386,4.957898,2258
3328,52.355331,4.933006,2400
