MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aansluiting Naam,SJV,%SJV laag tarief,%Slimme Meter,Gemiddeld aantal telwielen,longitude,latitude
,Liander N.V. (NW),,Rhenenhof,1106JH,1106JH,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x25,2198,0.0,0.0,1,52.29718231,4.9725939
,Liander N.V. (NW),,Rhenenhof,1106JJ,1106JJ,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,1799,0.0625,0.0625,1,52.29696057,4.972793869
,Liander N.V. (NW),,Montfoorthof,1106JK,1106JK,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.88,1x25,3154,0.0625,0.0,1.1,52.29724021,4.969729272
,Liander N.V. (NW),,Montfoorthof,1106JL,1106JL,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,1958,0.0625,0.0625,1,52.29700505,4.969948622
,Liander N.V. (NW),,Montfoorthof,1106JM,1106JM,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.71,1x25,4176,0.2353,0.1176,1.2,52.29668678,4.970126496
,Liander N.V. (NW),,Montfoorthof,1106JN,1106JN,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.75,1x25,2053,0.25,0.1875,1.1,52.29645646,4.970332161
,Liander N.V. (NW),,Montfoorthof,1106JP,1106JP,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.82,1x25,6142,0.1176,0.0588,1.1,52.29630483,4.970661257
,Liander N.V. (NW),,Montfoorthof,1106JR,1106JR,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.94,1x25,2767,0.0588,0.0588,1,52.29647311,4.971156368
,Liander N.V. (NW),,Montfoorthof,1106JS,1106JS,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.5,1x35,1579,0.5,0.5625,1,52.2967119,4.971085634
,Liander N.V. (NW),,Montfoorthof,1106JT,1106JT,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.88,1x25,4648,0.1176,0.0588,1.1,52.29694049,4.970860532
,Liander N.V. (NW),,Montfoorthof,1106JV,1106JV,AMSTERDAM,NL,ELK,KVB,24,1.0,1.0,1.0,1.0,1x25,2262,0.0,0.0,1,52.29725573,4.970467596
,Liander N.V. (NW),,Montfoorthof,1106JW,1106JW,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,2164,0.1875,0.1875,1,52.29762539,4.970477874
,Liander N.V. (NW),,Randwijkhof,1106JX,1106JX,AMSTERDAM,NL,ELK,KVB,50,0.98,1.0,1.0,0.54,1x35,2590,0.64,0.58,1.1,52.29568415,4.97120489
,Liander N.V. (NW),,Randwijkhof,1106JZ,1106JZ,AMSTERDAM,NL,ELK,KVB,34,0.9706,1.0,1.0,0.76,1x25,2868,0.1765,0.1765,1,52.29535657,4.969899261
,Liander N.V. (NW),,Millingenhof,1106KA,1106KA,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.94,1x25,2576,0.1176,0.1176,1.1,52.29791983,4.96764305
,Liander N.V. (NW),,Millingenhof,1106KB,1106KB,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,2278,0.0,0.0,1,52.29767695,4.967900969
,Liander N.V. (NW),,Millingenhof,1106KC,1106KC,AMSTERDAM,NL,ELK,KVB,25,1.0,1.0,1.0,0.76,1x25,2677,0.12,0.08,1,52.29736922,4.967614041
,Liander N.V. (NW),,Millingenhof,1106KD,1106KD,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.76,1x25,2870,0.1176,0.1176,1,52.29725499,4.966953001
,Liander N.V. (NW),,Millingenhof,1106KE,1106KE,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,2201,0.0,0.0,1,52.29711317,4.966535632
,Liander N.V. (NW),,Millingenhof,1106KG,1106KG,AMSTERDAM,NL,ELK,KVB,18,1.0,1.0,1.0,0.94,1x25,2712,0.0556,0.0556,1,52.29681612,4.966343183
,Liander N.V. (NW),,Millingenhof,1106KH,1106KH,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.94,1x25,2067,0.0588,0.0,1.1,52.2966053,4.96667458
,Liander N.V. (NW),,Millingenhof,1106KJ,1106KJ,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.88,1x25,2578,0.1765,0.1765,1,52.29669854,4.967146999
,Liander N.V. (NW),,Millingenhof,1106KK,1106KK,AMSTERDAM,NL,ELK,KVB,19,1.0,1.0,1.0,0.63,1x25,2631,0.2632,0.21050000000000002,1.1,52.296937,4.967640807
,Liander N.V. (NW),,Millingenhof,1106KL,1106KL,AMSTERDAM,NL,ELK,KVB,24,1.0,1.0,1.0,0.92,1x25,1861,0.0,0.0,1,52.29668047,4.968333958
,Liander N.V. (NW),,Millingenhof,1106KM,1106KM,AMSTERDAM,NL,ELK,KVB,25,1.0,1.0,1.0,0.96,1x25,3691,0.08,0.08,1,52.29627286,4.968631665
,Liander N.V. (NW),,Millingenhof,1106KN,1106KN,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.81,1x25,1821,0.3125,0.3125,1,52.29595754,4.968870937
,Liander N.V. (NW),,Millingenhof,1106KP,1106KP,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,2410,0.0625,0.0,1.1,52.29581223,4.969240611
,Liander N.V. (NW),,Millingenhof,1106KR,1106KR,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.81,1x25,3389,0.0625,0.0625,1,52.29594695,4.969691025
,Liander N.V. (NW),,Millingenhof,1106KS,1106KS,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,2284,0.0625,0.0,1.1,52.29619293,4.969672224
,Liander N.V. (NW),,Millingenhof,1106KT,1106KT,AMSTERDAM,NL,ELK,KVB,25,1.0,1.0,1.0,0.88,1x25,4184,0.12,0.04,1.1,52.29650367,4.969344274
,Liander N.V. (NW),,Millingenhof,1106KV,1106KV,AMSTERDAM ZUIDOOST,NL,ELK,KVB,25,1.0,0.96,1.0,0.92,1x25,1831,0.08,0.04,1,52.29687693,4.968928253
,Liander N.V. (NW),,Millingenhof,1106KW,1106KW,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.69,1x25,2171,0.125,0.125,1,52.29725138,4.968915568
Liander N.V.,Liander N.V. (NW),,Millingenhof,1106KX,1106KX,AMSTERDAM ZUIDOOST,NL,ELK,KVB,17,1.0,0.9412,1.0,0.94,1x25,2234,0.0588,0.0588,1,52.29737918,4.969314753
,Liander N.V. (NW),,Meernhof,1106KZ,1106KZ,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.88,1x25,2769,0.0588,0.0588,1,52.29880537,4.96612946
,Liander N.V. (NW),,Meernhof,1106LA,1106LA,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.82,1x25,2304,0.2353,0.2353,1,52.2989048,4.96660389
,Liander N.V. (NW),,Meernhof,1106LB,1106LB,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.88,1x25,2426,0.1176,0.0588,1.1,52.298697,4.966933872
,Liander N.V. (NW),,Meernhof,1106LC,1106LC,AMSTERDAM ZUIDOOST,NL,ELK,KVB,17,1.0,0.9412,1.0,0.76,1x25,2435,0.1765,0.0,1.2,52.2984233,4.967051906
,Liander N.V. (NW),,Meernhof,1106LD,1106LD,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.82,1x25,2413,0.1176,0.1176,1,52.29822195,4.966668073
,Liander N.V. (NW),,Meernhof,1106LE,1106LE,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.88,1x25,2572,0.1176,0.1176,1,52.29814875,4.966134817
,Liander N.V. (NW),,Meernhof,1106LG,1106LG,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.88,1x25,3233,0.1176,0.0,1.1,52.29801169,4.96565407
,Liander N.V. (NW),,Meernhof,1106LH,1106LH,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.94,1x25,2844,0.1765,0.1765,1,52.2977158,4.965555983
,Liander N.V. (NW),,Meernhof,1106LJ,1106LJ,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.94,1x25,2507,0.0588,0.0,1.1,52.29749434,4.965870245
,Liander N.V. (NW),,Meernhof,1106LK,1106LK,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.88,1x25,4278,0.0588,0.0588,1,52.29760068,4.966355105
,Liander N.V. (NW),,Meernhof,1106LL,1106LL,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.82,1x25,2740,0.1176,0.1176,1,52.29780045,4.966760719
,Liander N.V. (NW),,Meernhof,1106LM,1106LM,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,3292,0.1875,0.1875,1,52.29799454,4.967168654
Liander N.V.,Liander N.V. (NW),,Holendrechtplein,1106LN,1106LN,AMSTERDAM ZUIDOOST,NL,ELK,KVB,25,1.0,0.52,1.0,0.64,3x25,16944,0.8,0.36,1.8,52.29985137,4.963524272
,Liander N.V. (NW),,Holendrechtplein,1106LP,1106LP,AMSTERDAM ZUIDOOST,NL,ELK,KVB,15,1.0,0.6,1.0,0.53,3x25,18639,0.5333,0.2667,1.5,52.29902255,4.964443348
,Liander N.V. (NW),,Maasdrielhof,1106LT,1106LT,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x35,1926,1.0,1.0,,52.30135912,4.96410849
,Liander N.V. (NW),,Maasdrielhof,1106LV,1106LV,AMSTERDAM,NL,ELK,KVB,20,1.0,1.0,1.0,0.95,1x35,3917,1.0,1.0,,52.30122889,4.96372745
,Liander N.V. (NW),,Maasdrielhof,1106LW,1106LW,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,1989,0.125,0.125,1,52.30111479,4.963174362
,Liander N.V. (NW),,Maasdrielhof,1106LX,1106LX,AMSTERDAM,NL,ELK,KVB,15,1.0,1.0,1.0,0.93,1x25,1998,0.0,0.0,1.1,52.30098695,4.962760929
,Liander N.V. (NW),,Maasdrielhof,1106LZ,1106LZ,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x25,3449,0.0,0.0,1,52.30073778,4.962838932
,Liander N.V. (NW),,Wisseloord,1106MA,1106MA,AMSTERDAM ZUIDOOST,NL,ELK,KVB,56,1.0,1.0,1.0,0.89,1x25,4581,0.9464,0.9107,1.4,52.29703162,4.987054761
,Liander N.V. (NW),,Wisseloord,1106MC,1106MC,AMSTERDAM ZUIDOOST,NL,ELK,KVB,42,1.0,0.9048,1.0,0.76,1x35,6907,0.9523999999999999,0.9048,,52.29717296,4.987557767
,Liander N.V. (NW),,Wisseloord,1106MD,1106MD,AMSTERDAM,NL,ELK,KVB,25,1.0,0.96,1.0,0.92,1x25,1956,0.08,0.08,1,52.29782105,4.987454023
Liander N.V.,Liander N.V. (NW),,Wisseloordplein,1106MH,1106MH,AMSTERDAM ZUIDOOST,NL,ELK,KVB,28,1.0,0.8571,1.0,0.68,1x25,9742,0.25,0.10710000000000001,1.1,52.29763637,4.988103146
,Liander N.V. (NW),,Wilnisgracht,1106MJ,1106MJ,AMSTERDAM,NL,ELK,KVB,45,1.0,1.0,1.0,0.89,1x25,1854,0.3333,0.3111,1,52.29803412,4.988184869
,Liander N.V. (NW),,Puiflijkpad,1106MR,1106MS,AMSTERDAM ZUIDOOST,NL,ELK,KVB,48,1.0,0.9792000000000001,1.0,0.73,1x25,4408,0.25,0.1875,1.1,52.29684241,4.98576612
,Liander N.V. (NW),,Wisseloord,1106MT,1106MT,AMSTERDAM,NL,ELK,KVB,44,1.0,1.0,1.0,0.98,1x25,1341,0.0455,0.0455,1,52.29684259,4.985819424
,Liander N.V. (NW),,Wisseloord,1106MV,1106MV,AMSTERDAM,NL,ELK,KVB,44,1.0,1.0,1.0,0.93,1x25,1396,0.0455,0.0455,1,52.29684277,4.98587424
,Liander N.V. (NW),,Wisseloord,1106MX,1106MX,AMSTERDAM,NL,ELK,KVB,30,1.0,1.0,1.0,0.93,1x25,1464,0.0333,0.0333,1,52.29684293,4.985920171
,Liander N.V. (NW),,Maasdrielhof,1106NA,1106NA,AMSTERDAM,NL,ELK,KVB,15,1.0,1.0,1.0,1.0,1x25,2836,0.0,0.0,1,52.30058924,4.963136127
Liander N.V.,Liander N.V. (NW),,Maasdrielhof,1106NB,1106NB,AMSTERDAM ZUIDOOST,NL,ELK,KVB,23,1.0,0.8695999999999999,1.0,0.65,1x25,6657,0.2609,0.1739,1,52.30072127,4.96352997
,Liander N.V. (NW),,Maasdrielhof,1106NC,1106NC,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x35,2687,1.0,1.0,,52.30095192,4.963970341
,Liander N.V. (NW),,Maasdrielhof,1106ND,1106ND,AMSTERDAM ZUIDOOST,NL,ELK,KVB,18,1.0,0.8889,1.0,0.5,1x25,2465,0.9444,0.8889,,52.30102317,4.964414981
,Liander N.V. (NW),,Maasdrielhof,1106NE,1106NE,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x25,2392,1.0,1.0,,52.30081832,4.964779779
,Liander N.V. (NW),,Maasdrielhof,1106NG,1106NG,AMSTERDAM,NL,ELK,KVB,23,1.0,1.0,1.0,0.7,1x35,2717,0.9565,0.9565,1,52.30048597,4.964782659
,Liander N.V. (NW),,Maasdrielhof,1106NH,1106NH,AMSTERDAM ZUIDOOST,NL,ELK,KVB,22,1.0,0.9091,1.0,0.86,1x35,2700,0.8636,0.8636,1,52.30030476,4.964302881
,Liander N.V. (NW),,Maarsenhof,1106NJ,1106NJ,AMSTERDAM,NL,ELK,KVB,11,1.0,1.0,1.0,0.82,1x25,2020,0.0909,0.0,1.1,52.30326677,4.962524391
,Liander N.V. (NW),,Maarsenhof,1106NK,1106NK,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x25,2913,0.125,0.125,1,52.30318344,4.962172314
,Liander N.V. (NW),,Maarsenhof,1106NL,1106NL,AMSTERDAM,NL,ELK,KVB,20,1.0,1.0,1.0,0.5,1x25,3308,0.5,0.45,1.1,52.30301389,4.96173043
,Liander N.V. (NW),,Maarsenhof,1106NM,1106NM,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,2457,0.1875,0.125,1.1,52.30284397,4.961340783
,Liander N.V. (NW),,Maarsenhof,1106NN,1106NN,AMSTERDAM,NL,ELK,KVB,15,1.0,1.0,1.0,0.87,1x25,2515,0.0667,0.0667,1,52.3026372,4.961120707
,Liander N.V. (NW),,Maarsenhof,1106NP,1106NP,AMSTERDAM,NL,ELK,KVB,15,1.0,1.0,1.0,0.8,1x25,1884,0.0667,0.0,1.1,52.30237011,4.961327546
,Liander N.V. (NW),,Maarsenhof,1106NR,1106NR,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.94,1x25,2013,0.0588,0.0588,1,52.30243807,4.961718531
,Liander N.V. (NW),,Maarsenhof,1106NS,1106NS,AMSTERDAM,NL,ELK,KVB,12,1.0,1.0,1.0,0.58,1x25,4541,0.5,0.5,1,52.30253026,4.96199896
,Liander N.V. (NW),,Maarsenhof,1106NT,1106NT,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x25,2813,0.0,0.0,1,52.3026792,4.962386058
,Liander N.V. (NW),,Maarsenhof,1106NV,1106NV,AMSTERDAM,NL,ELK,KVB,15,1.0,1.0,1.0,0.8,1x25,2158,0.2,0.1333,1.1,52.3027891,4.962797356
,Liander N.V. (NW),,Maarsenhof,1106NW,1106NW,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x25,2631,0.0625,0.0625,1,52.30258744,4.963112665
,Liander N.V. (NW),,Maarsenhof,1106NX,1106NZ,AMSTERDAM ZUIDOOST,NL,ELK,KVB,24,1.0,0.9582999999999999,1.0,0.63,1x25,2544,0.3333,0.3333,1,52.30217847,4.963104655
,Liander N.V. (NW),,Maarsenhof,1106PA,1106PA,AMSTERDAM,NL,ELK,KVB,20,1.0,1.0,1.0,0.95,1x25,3555,0.15,0.15,1,52.30206908,4.962676313
,Liander N.V. (NW),,Maarsenhof,1106PB,1106PB,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.75,1x25,2021,0.3125,0.1875,1.2,52.30192843,4.962147662
,Liander N.V. (NW),,Maarsenhof,1106PC,1106PC,AMSTERDAM,NL,ELK,KVB,24,1.0,1.0,1.0,0.88,1x25,3543,0.0833,0.0,1.1,52.30168851,4.961981833
,Liander N.V. (NW),,Maarsenhof,1106PD,1106PD,AMSTERDAM,NL,ELK,KVB,24,1.0,0.9582999999999999,1.0,0.92,1x25,4210,0.0833,0.0833,1,52.30150358,4.962390919
,Liander N.V. (NW),,Maarsenhof,1106PE,1106PE,AMSTERDAM,NL,ELK,KVB,20,1.0,1.0,1.0,0.8,1x25,3634,0.1,0.1,1,52.3017082,4.962923131
,Liander N.V. (NW),,Maarsenhof,1106PG,1106PG,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.88,1x25,2315,0.125,0.0625,1.1,52.30190693,4.963357399
,Liander N.V. (NW),,Maarsenhof,1106PH,1106PH,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x35,2424,1.0,1.0,,52.30197373,4.963814918
,Liander N.V. (NW),,Maarsenhof,1106PJ,1106PJ,AMSTERDAM,NL,ELK,KVB,22,1.0,1.0,1.0,1.0,1x35,2344,1.0,1.0,,52.30173336,4.96418573
,Liander N.V. (NW),,Nieuwersluishof,1106PK,1106PK,AMSTERDAM ZUIDOOST,NL,ELK,KVB,16,1.0,0.9375,1.0,0.88,1x25,2793,0.0625,0.0625,1,52.30253907,4.960160851
,Liander N.V. (NW),,Nieuwersluishof,1106PL,1106PL,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.88,1x25,2741,0.125,0.0625,1.1,52.30237983,4.959899274
,Liander N.V. (NW),,Nieuwersluishof,1106PM,1106PM,AMSTERDAM,NL,ELK,KVB,21,1.0,1.0,1.0,0.48,1x25,5079,0.5238,0.47619999999999996,1.2,52.30224321,4.959493192
,Liander N.V. (NW),,Nieuwersluishof,1106PN,1106PN,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.81,1x25,1952,0.125,0.0625,1.1,52.3021343,4.958955079
,Liander N.V. (NW),,Nieuwersluishof,1106PP,1106PP,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.88,1x25,5416,0.0,0.0,1,52.30200648,4.958559547
,Liander N.V. (NW),,Nieuwersluishof,1106PR,1106PR,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.63,1x25,3000,0.3125,0.25,1.1,52.30168966,4.958403165
,Liander N.V. (NW),,Nieuwersluishof,1106PS,1106PS,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,2562,0.125,0.125,1,52.30146117,4.958597792
,Liander N.V. (NW),,Nieuwersluishof,1106PT,1106PT,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x35,2557,1.0,1.0,,52.30138327,4.959111672
,Liander N.V. (NW),,Nieuwersluishof,1106PV,1106PV,AMSTERDAM,NL,ELK,KVB,20,1.0,1.0,1.0,0.85,1x35,3017,1.0,1.0,,52.30151749,4.959505306
,Liander N.V. (NW),,Nieuwersluishof,1106PW,1106PW,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.88,1x25,2524,0.125,0.125,1,52.30175484,4.959963009
,Liander N.V. (NW),,Nieuwersluishof,1106PX,1106PX,AMSTERDAM,NL,ELK,KVB,15,1.0,1.0,1.0,0.93,1x25,3298,0.1333,0.0667,1.1,52.301871,4.960333427
,Liander N.V. (NW),,Nieuwersluishof,1106PZ,1106PZ,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.88,1x25,2446,0.5,0.5,1,52.30171519,4.960647872
,Liander N.V. (NW),,Holendrechtdreef,1106QQ,1106RA,AMSTERDAM,NL,ELK,KVB,20,1.0,1.0,1.0,0.65,1x25,1777,0.05,0.0,1.1,52.30148696,4.960675291
,Liander N.V. (NW),,Nieuwersluishof,1106RB,1106RB,AMSTERDAM,NL,ELK,KVB,21,1.0,1.0,1.0,0.52,1x25,4964,0.47619999999999996,0.4286,1.1,52.3013586,4.960306582
,Liander N.V. (NW),,Nieuwersluishof,1106RC,1106RC,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.63,1x25,2301,0.5,0.4375,1.1,52.30121102,4.959789558
,Liander N.V. (NW),,Nieuwersluishof,1106RD,1106RD,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.88,1x25,2445,0.0625,0.0625,1,52.30108893,4.959425131
,Liander N.V. (NW),,Nieuwlandhof,1106RE,1106RE,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.75,1x25,1962,0.3125,0.3125,1,52.30079825,4.959198855
,Liander N.V. (NW),,Nieuwlandhof,1106RG,1106RG,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,2238,0.0,0.0,1,52.30058048,4.959403451
,Liander N.V. (NW),,Nieuwlandhof,1106RH,1106RH,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x35,2110,0.9375,1.0,,52.30049812,4.95993019
,Liander N.V. (NW),,Nieuwlandhof,1106RJ,1106RJ,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.88,1x35,4247,0.9412,0.9412,1,52.30061792,4.960281808
,Liander N.V. (NW),,Nieuwlandhof,1106RK,1106RK,AMSTERDAM,NL,ELK,KVB,19,1.0,1.0,1.0,0.74,1x25,2318,0.21050000000000002,0.21050000000000002,1,52.30083114,4.960715548
,Liander N.V. (NW),,Nieuwlandhof,1106RL,1106RL,AMSTERDAM,NL,ELK,KVB,14,1.0,1.0,1.0,0.64,1x25,3078,0.2857,0.2143,1.1,52.30100625,4.961152746
,Liander N.V. (NW),,Nieuwlandhof,1106RM,1106RM,AMSTERDAM,NL,ELK,KVB,23,1.0,1.0,1.0,0.91,1x25,3511,0.1304,0.087,1,52.30077935,4.961485695
,Liander N.V. (NW),,Nieuwlandhof,1106RN,1106RN,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x25,1855,0.0,0.0,1,52.30054809,4.961324293
,Liander N.V. (NW),,Nieuwlandhof,1106RP,1106RP,AMSTERDAM,NL,ELK,KVB,13,1.0,1.0,1.0,0.69,1x35,6022,0.8462000000000001,0.8462000000000001,1.5,52.30045059,4.961029268
,Liander N.V. (NW),,Nieuwlandhof,1106RR,1106RR,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x25,2205,0.0625,0.0625,1,52.30037109,4.960532491
,Liander N.V. (NW),,Nieuwlandhof,1106RS,1106RS,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,1.0,1x25,1863,0.0625,0.0625,1,52.30025072,4.960176298
,Liander N.V. (NW),,Nieuwlandhof,1106RT,1106RT,AMSTERDAM,NL,ELK,KVB,15,1.0,1.0,1.0,0.87,1x35,2313,0.9333,0.9333,1,52.29994519,4.95999323
,Liander N.V. (NW),,Nieuwlandhof,1106RV,1106RV,AMSTERDAM,NL,ELK,KVB,14,1.0,1.0,1.0,0.57,1x25,3687,0.5,0.35710000000000003,1.2,52.29977473,4.960169664
,Liander N.V. (NW),,Niftrikhof,1106SB,1106SX,AMSTERDAM,NL,ELK,KVB,26,0.8845999999999999,1.0,1.0,0.62,1x25,5592,0.3846,0.3077,1.1,52.29757506,4.980657262
Liander N.V.,Liander N.V. (NW),,Parkhof,1106SZ,1106SZ,AMSTERDAM ZUIDOOST,NL,ELK,KVB,22,0.8636,0.9545,1.0,0.59,1x25,6679,0.3636,0.3636,1,52.29677512,4.980728188
,Liander N.V. (NW),,Nigtevechthof,1106TB,1106TB,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x35,2445,0.9375,0.9375,1,52.29935247,4.960168433
,Liander N.V. (NW),,Nigtevechthof,1106TC,1106TC,AMSTERDAM,NL,ELK,KVB,12,1.0,1.0,1.0,0.92,1x35,3574,1.0,1.0,,52.29919801,4.96032693
,Liander N.V. (NW),,Nigtevechthof,1106TD,1106TD,AMSTERDAM,NL,ELK,KVB,12,1.0,1.0,1.0,0.83,1x35,4526,1.0,1.0,,52.29904776,4.960580259
Liander N.V.,Liander N.V. (NW),,Nigtevechthof,1106TE,1106TG,AMSTERDAM,NL,ELK,KVB,27,1.0,0.8889,1.0,0.52,1x25,2799,0.5185,0.44439999999999996,1,52.29882153,4.963575562
,Liander N.V. (NW),,Ochtenhof,1106TH,1106TH,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,1.0,1x25,2073,0.0588,0.0,1.1,52.29856193,4.963693052
,Liander N.V. (NW),,Ochtenhof,1106TJ,1106TJ,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,2616,0.0625,0.0625,1,52.29837064,4.963315066
,Liander N.V. (NW),,Ochtenhof,1106TK,1106TK,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.88,1x25,3091,0.1176,0.0588,1.1,52.29822811,4.962897705
,Liander N.V. (NW),,Ochtenhof,1106TL,1106TL,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,2276,0.0625,0.0625,1,52.29812392,4.96234163
,Liander N.V. (NW),,Ochtenhof,1106TM,1106TM,AMSTERDAM,NL,ELK,KVB,18,1.0,1.0,1.0,0.83,1x25,2667,0.16670000000000001,0.16670000000000001,1.1,52.2979617,4.961880969
,Liander N.V. (NW),,Opheusdenhof,1106TN,1106TN,AMSTERDAM ZUIDOOST,NL,ELK,KVB,24,1.0,0.9167000000000001,1.0,0.83,1x25,2845,0.0833,0.0833,1,52.29752758,4.961876129
,Liander N.V. (NW),,Opheusdenhof,1106TP,1106TP,AMSTERDAM,NL,ELK,KVB,15,1.0,0.9333,1.0,0.93,1x25,2002,0.1333,0.0667,1.1,52.2973834,4.962417118
,Liander N.V. (NW),,Opheusdenhof,1106TR,1106TR,AMSTERDAM,NL,ELK,KVB,18,1.0,1.0,1.0,0.89,1x25,2820,0.0556,0.0556,1,52.29752944,4.962871797
,Liander N.V. (NW),,Opheusdenhof,1106TS,1106TS,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.94,1x25,2413,0.125,0.0625,1.1,52.29777073,4.963322619
,Liander N.V. (NW),,Opheusdenhof,1106TT,1106TT,AMSTERDAM,NL,ELK,KVB,17,1.0,1.0,1.0,0.88,1x25,2674,0.1176,0.1176,1,52.29791991,4.96372617
,Liander N.V. (NW),,Opheusdenhof,1106TV,1106TV,AMSTERDAM,NL,ELK,KVB,18,1.0,1.0,1.0,0.89,1x25,2746,0.16670000000000001,0.16670000000000001,1,52.29788011,4.964191076
